consumo_kwh,cantidad_equipos,horas_alto_consumo,tipo_inmueble,uso_horario_pico,numero_habitantes,antiguedad_inmueble,calefaccion,aire_acondicionado,categoria
165,17,15,Casa,True,5,4,True,False,Moderado
510,23,9,Casa,True,3,17,False,False,Moderado
717,8,2,Local,True,2,16,False,False,Moderado
244,10,5,Casa,True,3,3,False,True,Moderado
1413,14,12,Casa,True,1,6,False,True,Ineficiente
147,2,2,Local,True,3,24,False,False,Moderado
1500,9,15,Casa,False,1,36,False,True,Ineficiente
599,23,2,Apartamento,False,4,39,True,True,Eficiente
753,5,11,Casa,False,2,39,False,False,Ineficiente
444,4,13,Casa,False,6,42,False,False,Ineficiente
1404,4,15,Apartamento,True,1,8,True,True,Ineficiente
548,23,15,Casa,False,3,18,False,True,Moderado
1026,14,12,Local,True,3,50,False,False,Moderado
1271,9,9,Apartamento,False,4,8,False,True,Ineficiente
1093,8,8,Casa,True,5,22,False,True,Ineficiente
546,2,13,Casa,False,6,30,False,True,Ineficiente
1021,17,11,Apartamento,False,5,31,False,False,Moderado
462,7,14,Casa,True,3,30,False,False,Moderado
1500,8,2,Casa,False,5,16,True,True,Moderado
492,13,12,Apartamento,True,6,47,False,True,Moderado
218,24,15,Local,False,6,38,False,False,Moderado
438,10,14,Apartamento,False,2,21,False,False,Moderado
915,12,3,Local,True,5,34,False,False,Moderado
876,11,5,Oficina,True,2,29,True,True,Moderado
1500,22,2,Casa,True,3,50,True,True,Moderado
945,2,4,Local,False,3,39,False,False,Moderado
218,19,9,Local,True,3,36,False,False,Moderado
1397,5,9,Casa,False,4,25,False,True,Ineficiente
514,6,9,Oficina,False,5,5,False,False,Ineficiente
764,10,7,Casa,True,1,33,False,True,Moderado
352,18,7,Casa,False,6,31,False,False,Moderado
219,4,6,Local,False,1,24,True,False,Moderado
841,17,14,Apartamento,True,3,50,False,False,Moderado
866,6,10,Casa,True,5,12,False,False,Ineficiente
244,17,5,Casa,False,2,37,False,False,Moderado
1401,4,11,Local,True,1,37,False,True,Ineficiente
934,21,13,Local,True,3,1,True,True,Moderado
774,16,13,Apartamento,True,1,4,False,True,Moderado
1148,4,13,Oficina,False,1,10,True,True,Ineficiente
1079,21,8,Casa,False,6,10,True,True,Moderado
243,15,2,Casa,False,1,23,False,False,Eficiente
171,17,10,Apartamento,True,3,13,True,False,Moderado
1500,18,8,Local,False,6,44,False,True,Ineficiente
539,21,11,Casa,False,3,29,True,True,Moderado
507,24,13,Casa,True,4,39,True,True,Moderado
739,19,10,Local,True,4,46,True,True,Moderado
865,19,8,Oficina,False,4,43,True,True,Moderado
1056,23,3,Apartamento,False,1,34,False,False,Moderado
1123,15,7,Casa,False,5,20,False,False,Moderado
637,19,11,Oficina,False,3,4,False,False,Moderado
1316,16,13,Oficina,False,4,37,True,False,Ineficiente
962,16,12,Apartamento,True,5,1,False,False,Moderado
293,7,5,Local,False,4,39,False,True,Moderado
1162,16,4,Local,False,4,36,True,True,Moderado
699,19,3,Oficina,False,5,48,False,False,Eficiente
899,5,7,Local,True,4,33,False,False,Moderado
943,24,9,Apartamento,False,1,10,False,False,Moderado
859,9,7,Apartamento,False,1,35,False,True,Moderado
1102,16,10,Apartamento,True,6,10,False,False,Ineficiente
1207,4,15,Apartamento,True,1,8,True,True,Ineficiente
486,16,6,Local,False,2,5,False,False,Moderado
478,14,3,Oficina,True,6,33,False,False,Eficiente
1032,10,9,Apartamento,False,4,46,False,True,Ineficiente
783,3,10,Apartamento,False,2,36,False,False,Ineficiente
840,9,15,Apartamento,True,3,31,False,False,Ineficiente
578,21,11,Apartamento,False,5,11,False,False,Moderado
1368,18,5,Apartamento,False,3,44,False,True,Moderado
193,14,7,Casa,False,2,31,True,False,Moderado
887,2,12,Apartamento,True,1,16,False,True,Ineficiente
851,3,11,Casa,False,4,3,False,False,Ineficiente
982,16,9,Casa,True,6,41,False,False,Moderado
577,13,10,Local,True,4,32,False,True,Moderado
314,15,13,Casa,True,1,42,False,True,Moderado
1496,3,6,Casa,True,4,47,False,True,Moderado
767,19,13,Casa,False,5,42,False,True,Moderado
253,23,7,Casa,False,5,8,False,True,Moderado
1326,8,12,Local,False,5,33,False,True,Ineficiente
648,24,5,Apartamento,True,3,38,True,True,Moderado
960,7,6,Oficina,True,1,50,False,False,Moderado
816,15,8,Casa,False,5,29,False,False,Moderado
919,9,10,Casa,True,2,49,False,False,Ineficiente
226,23,11,Casa,False,5,19,False,False,Moderado
814,3,12,Local,False,6,38,True,True,Ineficiente
916,18,14,Apartamento,False,3,22,False,False,Moderado
1116,6,7,Oficina,True,2,40,False,False,Moderado
1328,15,15,Apartamento,False,1,43,False,True,Ineficiente
439,21,7,Apartamento,True,1,34,True,False,Moderado
799,22,9,Local,True,6,22,False,False,Moderado
670,22,12,Oficina,False,5,47,True,False,Moderado
101,23,5,Casa,False,2,38,False,False,Moderado
762,4,4,Casa,False,6,22,False,False,Moderado
1500,6,15,Apartamento,False,2,36,True,True,Ineficiente
399,17,8,Apartamento,False,5,22,False,False,Moderado
266,19,6,Oficina,True,5,38,False,True,Moderado
356,18,3,Apartamento,False,4,27,False,False,Eficiente
273,12,3,Casa,True,4,18,False,False,Eficiente
930,18,12,Oficina,True,5,48,True,False,Moderado
212,17,7,Local,False,3,47,True,True,Moderado
127,24,9,Casa,False,6,29,False,True,Moderado
343,3,2,Oficina,False,4,20,False,False,Moderado
873,5,12,Casa,True,5,23,False,False,Ineficiente
299,22,7,Casa,True,2,20,True,True,Moderado
807,8,13,Oficina,True,6,25,False,True,Ineficiente
943,3,3,Apartamento,True,4,50,False,True,Moderado
658,7,3,Casa,True,3,49,False,False,Moderado
1401,18,8,Casa,False,6,50,True,False,Ineficiente
135,8,11,Local,False,6,35,False,True,Moderado
96,6,2,Casa,True,1,25,True,False,Eficiente
990,6,7,Apartamento,False,2,32,False,False,Moderado
286,21,15,Apartamento,True,3,35,False,True,Moderado
727,17,8,Casa,False,3,3,False,False,Moderado
267,20,15,Apartamento,True,3,8,False,False,Moderado
364,10,9,Oficina,False,2,7,False,True,Moderado
336,6,8,Apartamento,False,3,1,False,False,Moderado
751,9,7,Casa,False,1,28,True,False,Moderado
354,10,10,Casa,True,4,22,False,True,Moderado
1016,6,14,Apartamento,False,2,5,False,True,Ineficiente
1145,11,4,Oficina,True,3,42,False,True,Moderado
1021,3,12,Casa,True,5,35,False,False,Ineficiente
640,10,7,Casa,True,4,45,False,True,Moderado
1178,12,5,Apartamento,False,6,20,False,False,Moderado
1186,5,3,Apartamento,False,2,21,True,False,Moderado
267,23,2,Casa,True,5,8,False,False,Eficiente
148,23,13,Local,False,6,33,True,False,Moderado
210,23,13,Casa,False,5,25,False,True,Moderado
437,3,15,Local,False,3,0,False,False,Ineficiente
1169,24,2,Apartamento,True,2,35,False,False,Moderado
1015,7,12,Apartamento,False,3,43,False,False,Ineficiente
454,15,11,Casa,False,6,4,False,False,Moderado
289,2,4,Local,False,1,40,True,False,Moderado
521,19,5,Casa,False,5,21,False,True,Moderado
529,8,3,Casa,True,1,3,False,False,Moderado
1500,2,14,Apartamento,True,6,47,True,True,Ineficiente
315,2,13,Local,True,3,1,True,False,Ineficiente
190,2,12,Casa,True,4,15,False,False,Ineficiente
763,5,12,Casa,False,5,15,False,True,Ineficiente
374,5,15,Local,True,4,21,False,False,Moderado
1500,19,12,Local,False,2,42,True,True,Moderado
1500,12,2,Casa,True,5,0,True,True,Moderado
711,2,5,Apartamento,False,1,14,False,False,Moderado
1130,11,8,Apartamento,False,4,23,False,False,Ineficiente
812,10,11,Apartamento,False,6,3,False,False,Ineficiente
400,24,12,Oficina,False,2,17,False,False,Moderado
1289,5,7,Casa,False,5,16,False,True,Moderado
516,7,7,Local,True,6,6,False,False,Moderado
1032,17,12,Apartamento,False,2,49,True,False,Moderado
1500,3,10,Apartamento,False,1,44,False,True,Ineficiente
966,24,15,Apartamento,False,6,9,True,False,Moderado
132,19,3,Oficina,False,5,0,True,False,Eficiente
499,11,5,Casa,False,2,1,True,False,Moderado
408,18,6,Casa,True,3,48,True,True,Moderado
1126,14,2,Casa,False,5,21,False,False,Moderado
747,19,9,Oficina,True,5,31,True,False,Moderado
1412,23,9,Local,True,5,28,True,False,Moderado
1446,14,7,Apartamento,False,5,34,False,True,Moderado
739,18,13,Casa,False,3,16,False,False,Moderado
310,6,6,Oficina,True,6,11,False,True,Moderado
1452,12,9,Local,False,6,23,False,True,Ineficiente
491,8,4,Apartamento,False,6,29,False,False,Moderado
1309,11,4,Casa,False,1,43,True,False,Moderado
158,18,3,Casa,False,3,29,True,False,Eficiente
487,16,6,Apartamento,False,3,19,False,False,Moderado
1111,19,4,Local,True,2,41,True,False,Moderado
1500,24,4,Casa,False,4,6,True,True,Moderado
1133,23,7,Apartamento,True,6,41,False,False,Moderado
938,20,9,Casa,True,4,49,True,False,Moderado
339,3,3,Local,False,2,37,False,False,Moderado
1162,5,5,Apartamento,False,3,6,False,False,Moderado
855,4,12,Casa,True,2,48,False,False,Ineficiente
1115,8,8,Apartamento,True,5,29,False,False,Ineficiente
1449,19,2,Casa,False,2,11,True,True,Moderado
562,11,2,Casa,False,2,48,False,True,Moderado
1500,8,13,Local,False,5,30,False,True,Ineficiente
1142,9,14,Casa,True,4,17,True,False,Ineficiente
1070,7,11,Casa,False,5,45,False,False,Ineficiente
1097,23,8,Casa,True,1,42,False,False,Moderado
1500,2,15,Casa,True,2,1,True,True,Ineficiente
373,5,8,Casa,False,2,32,False,False,Ineficiente
288,15,2,Casa,False,4,10,False,False,Eficiente
1500,18,2,Apartamento,True,3,33,True,True,Moderado
897,21,5,Casa,True,5,15,False,False,Moderado
609,19,6,Local,False,3,34,False,True,Moderado
525,12,6,Casa,True,1,32,False,True,Moderado
1500,22,5,Casa,True,5,20,True,True,Moderado
1258,15,9,Casa,True,1,19,False,True,Ineficiente
747,10,8,Oficina,True,1,7,False,False,Ineficiente
925,16,10,Apartamento,True,1,50,False,True,Moderado
656,13,8,Local,False,6,25,False,False,Moderado
280,11,11,Casa,False,5,32,False,True,Moderado
608,20,2,Local,False,5,25,True,False,Eficiente
829,20,14,Casa,False,6,36,True,False,Moderado
990,7,15,Casa,False,4,29,False,False,Ineficiente
1167,21,8,Apartamento,False,6,30,False,True,Moderado
220,7,2,Casa,False,2,32,False,False,Eficiente
1186,9,8,Oficina,True,3,10,False,False,Ineficiente
332,2,11,Casa,False,3,40,False,True,Ineficiente
332,23,9,Oficina,True,1,4,True,False,Moderado
703,18,12,Apartamento,False,5,1,False,False,Moderado
924,18,10,Apartamento,False,5,12,True,False,Moderado
748,16,13,Casa,False,1,17,True,True,Moderado
715,8,4,Casa,False,2,25,False,True,Moderado
386,20,5,Oficina,True,3,24,False,True,Moderado
1500,23,5,Casa,True,6,43,True,True,Moderado
711,24,13,Apartamento,True,4,13,False,False,Moderado
1236,4,10,Oficina,True,2,4,True,False,Ineficiente
1280,23,14,Casa,True,5,41,False,True,Moderado
396,12,8,Apartamento,True,1,1,True,True,Moderado
132,21,4,Apartamento,True,3,3,False,True,Moderado
314,20,11,Casa,False,1,11,False,False,Moderado
1116,10,6,Casa,True,5,10,False,False,Moderado
1500,11,8,Apartamento,True,1,3,True,True,Ineficiente
939,3,9,Casa,True,6,42,True,True,Ineficiente
510,2,2,Local,False,3,8,False,False,Moderado
872,17,13,Casa,True,1,9,False,False,Moderado
734,19,3,Oficina,False,3,26,True,False,Eficiente
1375,24,8,Casa,True,1,5,False,True,Moderado
1155,18,12,Apartamento,False,1,14,False,True,Ineficiente
992,7,14,Apartamento,False,3,41,False,False,Ineficiente
1140,15,15,Casa,True,6,30,True,False,Ineficiente
804,24,14,Casa,True,1,21,False,True,Moderado
1433,16,3,Local,False,6,5,False,True,Moderado
367,15,8,Oficina,False,2,32,True,False,Moderado
1485,23,10,Casa,False,4,28,True,True,Moderado
971,4,12,Apartamento,False,2,20,False,False,Ineficiente
1450,24,3,Casa,False,4,29,False,True,Moderado
289,20,8,Casa,False,2,20,False,False,Moderado
1279,13,5,Apartamento,True,4,35,True,True,Moderado
476,3,12,Local,True,1,21,False,False,Ineficiente
171,4,14,Casa,False,3,45,True,True,Moderado
1500,19,3,Oficina,False,3,19,True,True,Moderado
728,2,14,Casa,False,5,21,False,False,Ineficiente
408,21,8,Apartamento,False,4,39,False,False,Moderado
1340,22,14,Apartamento,False,5,10,False,True,Moderado
840,7,6,Apartamento,False,6,46,True,False,Moderado
313,6,2,Apartamento,False,6,30,False,True,Moderado
1026,2,6,Casa,True,5,50,True,False,Moderado
550,20,13,Local,False,4,39,True,True,Moderado
1437,2,13,Local,True,3,12,False,True,Ineficiente
1131,22,4,Casa,True,4,17,False,False,Moderado
486,22,8,Local,False,6,21,True,False,Moderado
1222,17,7,Casa,False,1,16,True,False,Moderado
742,13,9,Local,True,5,37,True,False,Moderado
567,23,14,Casa,True,5,24,False,False,Moderado
1171,9,6,Casa,False,6,31,False,True,Moderado
1500,17,3,Casa,False,4,14,True,True,Moderado
435,2,10,Apartamento,False,5,12,False,False,Ineficiente
489,5,15,Apartamento,True,3,25,True,True,Ineficiente
367,11,12,Casa,True,5,49,True,False,Moderado
128,12,9,Casa,True,4,10,False,False,Moderado
256,18,7,Casa,False,6,12,False,True,Moderado
159,24,14,Apartamento,False,3,32,True,False,Moderado
1004,8,11,Apartamento,True,3,49,True,True,Ineficiente
1500,13,8,Casa,True,5,36,True,True,Ineficiente
171,22,10,Casa,True,4,37,False,True,Moderado
993,8,8,Local,False,5,0,True,True,Ineficiente
1231,13,4,Casa,True,1,38,False,True,Moderado
477,16,7,Casa,False,6,26,False,False,Moderado
904,3,12,Casa,False,1,35,True,False,Ineficiente
466,15,14,Apartamento,False,3,31,False,False,Moderado
296,14,12,Apartamento,False,5,40,True,True,Moderado
900,5,8,Apartamento,True,1,14,False,True,Ineficiente
96,15,3,Casa,False,2,30,False,False,Eficiente
1251,15,4,Local,False,1,5,False,True,Moderado
744,17,5,Casa,True,5,24,True,False,Moderado
250,8,11,Local,False,5,48,False,False,Moderado
585,20,7,Apartamento,False,6,17,True,False,Moderado
1064,3,2,Apartamento,True,1,21,False,True,Moderado
1218,11,10,Casa,False,5,30,False,True,Ineficiente
370,19,6,Casa,False,5,35,True,False,Moderado
237,18,14,Apartamento,False,6,8,True,False,Moderado
1121,6,13,Apartamento,False,6,45,False,True,Ineficiente
544,13,15,Casa,True,6,2,False,False,Moderado
237,7,8,Oficina,True,6,32,False,True,Moderado
777,23,10,Oficina,False,2,26,False,False,Moderado
254,10,10,Apartamento,False,3,42,False,False,Moderado
1071,21,2,Oficina,False,5,0,False,True,Moderado
1160,2,2,Casa,True,4,43,True,True,Moderado
174,23,4,Casa,False,6,8,True,True,Moderado
174,16,7,Casa,True,3,4,False,True,Moderado
777,22,3,Apartamento,True,6,14,False,True,Eficiente
1085,7,11,Casa,True,3,49,False,True,Ineficiente
141,20,13,Oficina,True,4,8,True,True,Moderado
799,19,12,Casa,True,1,44,False,False,Moderado
760,7,2,Casa,True,2,27,True,False,Moderado
452,14,2,Local,True,5,12,False,False,Eficiente
731,2,14,Casa,False,1,23,False,True,Ineficiente
1500,24,6,Casa,False,4,44,True,True,Moderado
702,24,5,Apartamento,True,2,9,False,False,Moderado
386,14,2,Casa,False,2,41,False,False,Eficiente
536,8,5,Casa,False,2,21,False,False,Moderado
372,16,4,Casa,False,4,38,True,True,Moderado
492,13,3,Apartamento,True,6,21,True,False,Eficiente
1026,2,10,Oficina,False,6,36,True,False,Ineficiente
364,16,15,Local,False,6,38,True,False,Moderado
1274,5,12,Casa,True,1,19,True,False,Ineficiente
969,14,2,Casa,False,5,9,True,False,Moderado
1148,24,8,Apartamento,False,2,9,False,False,Moderado
1162,6,15,Oficina,False,2,25,False,False,Ineficiente
939,3,14,Casa,True,1,24,False,True,Ineficiente
903,24,5,Casa,True,6,27,False,True,Moderado
274,2,6,Local,True,2,12,False,False,Moderado
738,17,11,Oficina,False,2,14,False,True,Moderado
283,24,6,Casa,True,4,5,True,False,Moderado
826,7,2,Casa,False,3,11,True,False,Moderado
491,24,7,Casa,True,1,18,False,False,Moderado
1182,17,14,Casa,True,1,31,False,False,Ineficiente
550,15,10,Apartamento,True,6,10,False,False,Moderado
595,4,3,Apartamento,False,1,37,False,False,Moderado
566,16,8,Apartamento,False,6,32,True,False,Moderado
710,4,7,Casa,True,4,1,False,False,Moderado
687,24,6,Casa,False,4,14,False,False,Moderado
1376,3,5,Casa,False,5,35,False,True,Moderado
666,2,5,Casa,False,6,4,False,True,Moderado
804,10,7,Local,False,4,14,False,True,Moderado
556,10,5,Casa,True,6,42,True,True,Moderado
374,24,6,Casa,True,1,9,True,False,Moderado
1193,8,14,Casa,False,5,16,False,False,Ineficiente
573,4,7,Apartamento,True,3,33,False,True,Moderado
126,19,6,Apartamento,False,2,23,True,False,Moderado
1353,12,8,Local,True,2,9,True,False,Ineficiente
703,8,10,Casa,False,5,29,True,False,Ineficiente
346,10,11,Local,True,6,2,False,False,Moderado
540,2,8,Casa,False,6,50,False,False,Ineficiente
695,15,8,Casa,True,6,36,False,True,Moderado
1171,21,5,Oficina,False,3,2,False,False,Moderado
1500,7,2,Casa,True,2,39,True,True,Moderado
1130,8,15,Apartamento,False,5,4,True,False,Ineficiente
741,11,9,Casa,False,6,27,False,True,Moderado
1152,8,5,Apartamento,False,4,43,False,False,Moderado
835,3,2,Local,True,1,13,False,True,Moderado
295,5,6,Oficina,False,3,38,False,False,Moderado
829,22,15,Local,True,6,10,False,True,Moderado
238,18,15,Apartamento,True,2,7,False,False,Moderado
681,2,9,Casa,False,1,36,True,False,Ineficiente
994,11,5,Apartamento,False,5,7,False,True,Moderado
1134,20,14,Local,False,6,11,False,True,Moderado
84,16,13,Casa,False,2,14,False,False,Moderado
572,11,9,Apartamento,True,1,18,False,True,Moderado
699,20,9,Local,False,4,47,False,True,Moderado
510,13,4,Apartamento,True,3,45,True,True,Moderado
1025,17,10,Casa,False,5,27,False,False,Moderado
781,10,4,Oficina,False,2,6,True,True,Moderado
122,16,2,Casa,False,4,39,False,True,Eficiente
815,18,3,Casa,True,3,6,False,False,Moderado
462,15,7,Apartamento,False,3,29,False,True,Moderado
691,19,13,Casa,True,4,17,False,True,Moderado
677,3,11,Local,True,2,23,False,False,Ineficiente
525,5,3,Casa,True,3,5,False,False,Moderado
450,19,7,Casa,False,5,50,True,True,Moderado
1237,8,15,Casa,True,1,3,True,True,Ineficiente
381,14,2,Oficina,True,5,2,False,False,Eficiente
106,16,12,Apartamento,True,6,48,False,True,Moderado
1069,24,14,Casa,True,3,50,False,False,Moderado
1435,23,2,Casa,False,1,46,True,False,Moderado
599,2,6,Casa,False,4,5,False,False,Moderado
572,12,11,Apartamento,True,1,25,False,False,Moderado
699,11,14,Casa,False,1,43,False,False,Moderado
410,6,12,Apartamento,False,1,50,False,False,Ineficiente
412,17,10,Apartamento,False,3,37,False,False,Moderado
129,12,15,Local,False,6,10,False,False,Moderado
1469,22,9,Apartamento,True,6,28,True,True,Moderado
351,7,4,Apartamento,False,2,19,False,False,Moderado
856,10,4,Casa,True,6,9,False,True,Moderado
639,14,2,Local,True,3,25,False,False,Eficiente
930,9,15,Local,False,2,47,True,False,Ineficiente
1431,15,4,Casa,False,4,26,True,False,Moderado
630,2,15,Oficina,True,4,49,True,False,Ineficiente
